sensor,band,lat,lon,date,target_path,mode,img_mean,mode_id,is_forest,lat_cat,lon_cat,cv
Deforestation,,-3.61,-54.58,2016-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.58_-3.61_2016_08_01.tiff,train,0.0,0,True,-28,-436,1
Deforestation,,-3.61,-54.58,2019-07-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.58_-3.61_2019_07_01.tiff,train,0.0125274658203125,0,False,-28,-436,1
Deforestation,,-3.61,-54.58,2018-06-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.58_-3.61_2018_06_01.tiff,train,0.006591796875,0,False,-28,-436,1
Deforestation,,-3.61,-54.58,2019-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.58_-3.61_2019_08_01.tiff,train,0.005096435546875,0,False,-28,-436,1
Deforestation,,-3.61,-54.58,2017-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.58_-3.61_2017_08_01.tiff,train,0.003082275390625,0,False,-28,-436,1
Deforestation,,-3.61,-54.58,2017-07-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.58_-3.61_2017_07_01.tiff,train,0.0,0,True,-28,-436,1
Deforestation,,-4.33,-55.16,2021-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.16_-4.33_2021_08_01.tiff,train,0.2386322021484375,0,False,-34,-441,0
Deforestation,,-4.33,-55.16,2019-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.16_-4.33_2019_08_01.tiff,train,0.1589202880859375,0,False,-34,-441,0
Deforestation,,-4.33,-55.16,2017-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.16_-4.33_2017_08_01.tiff,train,0.0,0,True,-34,-441,0
Deforestation,,-4.33,-55.16,2021-05-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.16_-4.33_2021_05_01.tiff,train,0.1692352294921875,0,False,-34,-441,0
Deforestation,,-4.33,-55.16,2020-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.16_-4.33_2020_08_01.tiff,train,0.10186767578125,0,False,-34,-441,0
Deforestation,,-4.33,-55.16,2020-06-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.16_-4.33_2020_06_01.tiff,train,0.1398162841796875,0,False,-34,-441,0
Deforestation,,-4.33,-55.16,2019-07-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.16_-4.33_2019_07_01.tiff,train,0.1444854736328125,0,False,-34,-441,0
Deforestation,,-4.33,-55.16,2018-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.16_-4.33_2018_08_01.tiff,train,0.1247406005859375,0,False,-34,-441,0
Deforestation,,-4.33,-55.16,2017-07-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.16_-4.33_2017_07_01.tiff,train,0.0,0,True,-34,-441,0
Deforestation,,-4.33,-55.16,2016-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.16_-4.33_2016_08_01.tiff,train,0.0,0,True,-34,-441,0
Deforestation,,-4.33,-55.16,2018-06-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.16_-4.33_2018_06_01.tiff,train,0.0,0,True,-34,-441,0
Deforestation,,-4.05,-54.6,2021-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.60_-4.05_2021_08_01.tiff,train,0.172698974609375,0,False,-32,-436,2
Deforestation,,-4.05,-54.6,2021-05-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.60_-4.05_2021_05_01.tiff,train,0.200469970703125,0,False,-32,-436,2
Deforestation,,-4.05,-54.6,2020-06-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.60_-4.05_2020_06_01.tiff,train,0.184051513671875,0,False,-32,-436,2
Deforestation,,-4.05,-54.6,2018-06-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.60_-4.05_2018_06_01.tiff,train,0.154144287109375,0,False,-32,-436,2
Deforestation,,-4.05,-54.6,2017-07-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.60_-4.05_2017_07_01.tiff,train,0.1305084228515625,0,False,-32,-436,2
Deforestation,,-4.05,-54.6,2016-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.60_-4.05_2016_08_01.tiff,train,0.119415283203125,0,False,-32,-436,2
Deforestation,,-4.05,-54.6,2018-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.60_-4.05_2018_08_01.tiff,train,0.170501708984375,0,False,-32,-436,2
Deforestation,,-4.05,-54.6,2019-07-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.60_-4.05_2019_07_01.tiff,train,0.1826629638671875,0,False,-32,-436,2
Deforestation,,-4.05,-54.6,2020-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.60_-4.05_2020_08_01.tiff,train,0.173828125,0,False,-32,-436,2
Deforestation,,-4.05,-54.6,2019-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.60_-4.05_2019_08_01.tiff,train,0.2136077880859375,0,False,-32,-436,2
Deforestation,,-4.05,-54.6,2017-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.60_-4.05_2017_08_01.tiff,train,0.1422882080078125,0,False,-32,-436,2
Deforestation,,-4.33,-54.94,2018-06-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.94_-4.33_2018_06_01.tiff,train,0.33233642578125,0,False,-34,-439,2
Deforestation,,-4.33,-54.94,2017-07-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.94_-4.33_2017_07_01.tiff,train,0.3795013427734375,0,False,-34,-439,2
Deforestation,,-4.33,-54.94,2021-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.94_-4.33_2021_08_01.tiff,train,0.4410552978515625,0,False,-34,-439,2
Deforestation,,-4.33,-54.94,2017-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.94_-4.33_2017_08_01.tiff,train,0.3147735595703125,0,False,-34,-439,2
Deforestation,,-4.33,-54.94,2020-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.94_-4.33_2020_08_01.tiff,train,0.436859130859375,0,False,-34,-439,2
Deforestation,,-4.33,-54.94,2018-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.94_-4.33_2018_08_01.tiff,train,0.40362548828125,0,False,-34,-439,2
Deforestation,,-4.33,-54.94,2019-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.94_-4.33_2019_08_01.tiff,train,0.45513916015625,0,False,-34,-439,2
Deforestation,,-4.33,-54.94,2019-07-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.94_-4.33_2019_07_01.tiff,train,0.4869384765625,0,False,-34,-439,2
Deforestation,,-4.33,-54.94,2016-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.94_-4.33_2016_08_01.tiff,train,0.3739776611328125,0,False,-34,-439,2
Deforestation,,-4.33,-54.94,2020-06-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.94_-4.33_2020_06_01.tiff,train,0.41912841796875,0,False,-34,-439,2
Deforestation,,-4.33,-54.94,2021-05-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.94_-4.33_2021_05_01.tiff,train,0.49981689453125,0,False,-34,-439,2
Deforestation,,-3.67,-54.94,2019-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.94_-3.67_2019_08_01.tiff,train,0.0,0,True,-29,-439,2
Deforestation,,-3.67,-54.94,2017-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.94_-3.67_2017_08_01.tiff,train,0.0,0,True,-29,-439,2
Deforestation,,-3.67,-54.94,2017-07-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.94_-3.67_2017_07_01.tiff,train,0.0,0,True,-29,-439,2
Deforestation,,-3.67,-54.94,2019-07-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.94_-3.67_2019_07_01.tiff,train,0.0,0,True,-29,-439,2
Deforestation,,-3.67,-54.94,2020-06-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.94_-3.67_2020_06_01.tiff,train,0.0,0,True,-29,-439,2
Deforestation,,-3.67,-54.94,2018-06-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.94_-3.67_2018_06_01.tiff,train,0.0,0,True,-29,-439,2
Deforestation,,-3.67,-54.94,2018-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.94_-3.67_2018_08_01.tiff,train,0.0,0,True,-29,-439,2
Deforestation,,-3.67,-54.94,2016-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.94_-3.67_2016_08_01.tiff,train,0.0,0,True,-29,-439,2
Deforestation,,-3.67,-54.94,2021-05-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.94_-3.67_2021_05_01.tiff,train,0.0,0,True,-29,-439,2
Deforestation,,-3.67,-54.94,2020-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.94_-3.67_2020_08_01.tiff,train,0.0,0,True,-29,-439,2
Deforestation,,-3.67,-54.94,2021-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.94_-3.67_2021_08_01.tiff,train,0.0,0,True,-29,-439,2
Deforestation,,-3.85,-54.9,2019-07-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.90_-3.85_2019_07_01.tiff,train,0.0,0,True,-30,-439,1
Deforestation,,-3.85,-54.9,2021-05-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.90_-3.85_2021_05_01.tiff,train,0.0,0,True,-30,-439,1
Deforestation,,-3.85,-54.9,2018-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.90_-3.85_2018_08_01.tiff,train,0.0,0,True,-30,-439,1
Deforestation,,-3.85,-54.9,2020-06-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.90_-3.85_2020_06_01.tiff,train,0.0,0,True,-30,-439,1
Deforestation,,-3.85,-54.9,2016-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.90_-3.85_2016_08_01.tiff,train,0.0,0,True,-30,-439,1
Deforestation,,-3.85,-54.9,2017-07-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.90_-3.85_2017_07_01.tiff,train,0.0,0,True,-30,-439,1
Deforestation,,-3.85,-54.9,2020-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.90_-3.85_2020_08_01.tiff,train,0.0,0,True,-30,-439,1
Deforestation,,-3.85,-54.9,2017-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.90_-3.85_2017_08_01.tiff,train,0.0,0,True,-30,-439,1
Deforestation,,-3.85,-54.9,2018-06-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.90_-3.85_2018_06_01.tiff,train,0.0,0,True,-30,-439,1
Deforestation,,-3.85,-54.9,2021-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.90_-3.85_2021_08_01.tiff,train,0.0,0,True,-30,-439,1
Deforestation,,-3.85,-54.9,2019-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.90_-3.85_2019_08_01.tiff,train,0.0,0,True,-30,-439,1
Deforestation,,-3.87,-55.0,2017-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.00_-3.87_2017_08_01.tiff,train,0.0,0,True,-30,-440,0
Deforestation,,-3.87,-55.0,2020-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.00_-3.87_2020_08_01.tiff,train,0.0,0,True,-30,-440,0
Deforestation,,-3.87,-55.0,2021-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.00_-3.87_2021_08_01.tiff,train,0.0,0,True,-30,-440,0
Deforestation,,-3.87,-55.0,2018-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.00_-3.87_2018_08_01.tiff,train,0.0,0,True,-30,-440,0
Deforestation,,-3.87,-55.0,2021-05-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.00_-3.87_2021_05_01.tiff,train,0.0,0,True,-30,-440,0
Deforestation,,-3.87,-55.0,2016-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.00_-3.87_2016_08_01.tiff,train,0.0,0,True,-30,-440,0
Deforestation,,-3.87,-55.0,2017-07-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.00_-3.87_2017_07_01.tiff,train,0.0,0,True,-30,-440,0
Deforestation,,-3.87,-55.0,2019-07-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.00_-3.87_2019_07_01.tiff,train,0.0,0,True,-30,-440,0
Deforestation,,-3.87,-55.0,2020-06-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.00_-3.87_2020_06_01.tiff,train,0.0,0,True,-30,-440,0
Deforestation,,-3.87,-55.0,2019-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.00_-3.87_2019_08_01.tiff,train,0.0,0,True,-30,-440,0
Deforestation,,-3.87,-55.0,2018-06-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.00_-3.87_2018_06_01.tiff,train,0.0,0,True,-30,-440,0
Deforestation,,-4.07,-54.48,2017-07-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.48_-4.07_2017_07_01.tiff,train,0.0,0,True,-32,-435,3
Deforestation,,-4.07,-54.48,2019-07-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.48_-4.07_2019_07_01.tiff,train,0.0,0,True,-32,-435,3
Deforestation,,-4.07,-54.48,2017-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.48_-4.07_2017_08_01.tiff,train,0.0,0,True,-32,-435,3
Deforestation,,-4.07,-54.48,2019-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.48_-4.07_2019_08_01.tiff,train,0.0,0,True,-32,-435,3
Deforestation,,-4.07,-54.48,2021-05-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.48_-4.07_2021_05_01.tiff,train,0.0,0,True,-32,-435,3
Deforestation,,-4.07,-54.48,2021-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.48_-4.07_2021_08_01.tiff,train,0.0,0,True,-32,-435,3
Deforestation,,-4.07,-54.48,2018-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.48_-4.07_2018_08_01.tiff,train,0.0,0,True,-32,-435,3
Deforestation,,-4.07,-54.48,2020-06-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.48_-4.07_2020_06_01.tiff,train,0.0,0,True,-32,-435,3
Deforestation,,-4.07,-54.48,2020-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.48_-4.07_2020_08_01.tiff,train,0.0,0,True,-32,-435,3
Deforestation,,-4.07,-54.48,2018-06-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.48_-4.07_2018_06_01.tiff,train,0.0,0,True,-32,-435,3
Deforestation,,-4.07,-54.48,2016-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.48_-4.07_2016_08_01.tiff,train,0.0,0,True,-32,-435,3
Deforestation,,-4.35,-54.96,2019-07-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.96_-4.35_2019_07_01.tiff,train,0.62310791015625,0,False,-34,-439,2
Deforestation,,-4.35,-54.96,2018-06-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.96_-4.35_2018_06_01.tiff,train,0.5267181396484375,0,False,-34,-439,2
Deforestation,,-4.35,-54.96,2016-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.96_-4.35_2016_08_01.tiff,train,0.4794158935546875,0,False,-34,-439,2
Deforestation,,-4.35,-54.96,2020-06-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.96_-4.35_2020_06_01.tiff,train,0.45928955078125,0,False,-34,-439,2
Deforestation,,-4.35,-54.96,2018-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.96_-4.35_2018_08_01.tiff,train,0.42333984375,0,False,-34,-439,2
Deforestation,,-4.35,-54.96,2017-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.96_-4.35_2017_08_01.tiff,train,0.44805908203125,0,False,-34,-439,2
Deforestation,,-4.35,-54.96,2021-05-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.96_-4.35_2021_05_01.tiff,train,0.396331787109375,0,False,-34,-439,2
Deforestation,,-4.35,-54.96,2021-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.96_-4.35_2021_08_01.tiff,train,0.4262847900390625,0,False,-34,-439,2
Deforestation,,-4.35,-54.96,2019-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.96_-4.35_2019_08_01.tiff,train,0.397979736328125,0,False,-34,-439,2
Deforestation,,-4.35,-54.96,2020-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.96_-4.35_2020_08_01.tiff,train,0.503173828125,0,False,-34,-439,2
Deforestation,,-4.35,-54.96,2017-07-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.96_-4.35_2017_07_01.tiff,train,0.3528289794921875,0,False,-34,-439,2
Deforestation,,-3.83,-55.14,2018-06-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.14_-3.83_2018_06_01.tiff,train,0.0,0,True,-30,-441,4
Deforestation,,-3.83,-55.14,2019-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.14_-3.83_2019_08_01.tiff,train,0.0,0,True,-30,-441,4
Deforestation,,-3.83,-55.14,2017-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.14_-3.83_2017_08_01.tiff,train,0.0,0,True,-30,-441,4
Deforestation,,-3.83,-55.14,2019-07-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.14_-3.83_2019_07_01.tiff,train,0.0,0,True,-30,-441,4
Deforestation,,-3.83,-55.14,2018-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.14_-3.83_2018_08_01.tiff,train,0.0,0,True,-30,-441,4
Deforestation,,-3.83,-55.14,2020-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.14_-3.83_2020_08_01.tiff,train,0.0,0,True,-30,-441,4
Deforestation,,-3.83,-55.14,2021-05-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.14_-3.83_2021_05_01.tiff,train,0.0,0,True,-30,-441,4
Deforestation,,-3.83,-55.14,2017-07-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.14_-3.83_2017_07_01.tiff,train,0.0,0,True,-30,-441,4
Deforestation,,-3.83,-55.14,2021-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.14_-3.83_2021_08_01.tiff,train,0.0,0,True,-30,-441,4
Deforestation,,-3.83,-55.14,2016-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.14_-3.83_2016_08_01.tiff,train,0.0,0,True,-30,-441,4
Deforestation,,-3.83,-55.14,2020-06-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.14_-3.83_2020_06_01.tiff,train,0.0,0,True,-30,-441,4
Deforestation,,-3.53,-55.1,2018-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.10_-3.53_2018_08_01.tiff,train,0.0,0,True,-28,-440,2
Deforestation,,-3.53,-55.1,2019-07-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.10_-3.53_2019_07_01.tiff,train,0.0,0,True,-28,-440,2
Deforestation,,-3.53,-55.1,2020-06-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.10_-3.53_2020_06_01.tiff,train,0.0,0,True,-28,-440,2
Deforestation,,-3.53,-55.1,2016-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.10_-3.53_2016_08_01.tiff,train,0.0,0,True,-28,-440,2
Deforestation,,-3.53,-55.1,2021-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.10_-3.53_2021_08_01.tiff,train,0.0,0,True,-28,-440,2
Deforestation,,-3.53,-55.1,2019-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.10_-3.53_2019_08_01.tiff,train,0.0,0,True,-28,-440,2
Deforestation,,-3.53,-55.1,2018-06-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.10_-3.53_2018_06_01.tiff,train,0.0,0,True,-28,-440,2
Deforestation,,-3.53,-55.1,2020-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.10_-3.53_2020_08_01.tiff,train,0.0,0,True,-28,-440,2
Deforestation,,-3.53,-55.1,2017-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.10_-3.53_2017_08_01.tiff,train,0.0,0,True,-28,-440,2
Deforestation,,-3.53,-55.1,2021-05-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.10_-3.53_2021_05_01.tiff,train,0.0,0,True,-28,-440,2
Deforestation,,-3.53,-55.1,2017-07-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.10_-3.53_2017_07_01.tiff,train,0.0,0,True,-28,-440,2
Deforestation,,-3.55,-54.96,2020-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.96_-3.55_2020_08_01.tiff,train,0.0,0,True,-28,-439,3
Deforestation,,-3.55,-54.96,2019-07-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.96_-3.55_2019_07_01.tiff,train,0.0,0,True,-28,-439,3
Deforestation,,-3.55,-54.96,2017-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.96_-3.55_2017_08_01.tiff,train,0.0,0,True,-28,-439,3
Deforestation,,-3.55,-54.96,2021-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.96_-3.55_2021_08_01.tiff,train,0.0,0,True,-28,-439,3
Deforestation,,-3.55,-54.96,2018-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.96_-3.55_2018_08_01.tiff,train,0.0,0,True,-28,-439,3
Deforestation,,-3.55,-54.96,2019-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.96_-3.55_2019_08_01.tiff,train,0.0,0,True,-28,-439,3
Deforestation,,-3.55,-54.96,2017-07-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.96_-3.55_2017_07_01.tiff,train,0.0,0,True,-28,-439,3
Deforestation,,-3.55,-54.96,2018-06-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.96_-3.55_2018_06_01.tiff,train,0.0,0,True,-28,-439,3
Deforestation,,-3.55,-54.96,2020-06-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.96_-3.55_2020_06_01.tiff,train,0.0,0,True,-28,-439,3
Deforestation,,-3.55,-54.96,2021-05-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.96_-3.55_2021_05_01.tiff,train,0.0,0,True,-28,-439,3
Deforestation,,-3.55,-54.96,2016-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.96_-3.55_2016_08_01.tiff,train,0.0,0,True,-28,-439,3
Deforestation,,-3.51,-55.06,2017-07-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.06_-3.51_2017_07_01.tiff,train,0.0,0,True,-28,-440,2
Deforestation,,-3.51,-55.06,2018-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.06_-3.51_2018_08_01.tiff,train,0.0,0,True,-28,-440,2
Deforestation,,-3.51,-55.06,2021-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.06_-3.51_2021_08_01.tiff,train,0.0,0,True,-28,-440,2
Deforestation,,-3.51,-55.06,2017-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.06_-3.51_2017_08_01.tiff,train,0.0,0,True,-28,-440,2
Deforestation,,-3.51,-55.06,2016-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.06_-3.51_2016_08_01.tiff,train,0.0,0,True,-28,-440,2
Deforestation,,-3.51,-55.06,2020-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.06_-3.51_2020_08_01.tiff,train,0.0,0,True,-28,-440,2
Deforestation,,-3.51,-55.06,2020-06-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.06_-3.51_2020_06_01.tiff,train,0.0,0,True,-28,-440,2
Deforestation,,-3.51,-55.06,2021-05-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.06_-3.51_2021_05_01.tiff,train,0.0,0,True,-28,-440,2
Deforestation,,-3.51,-55.06,2019-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.06_-3.51_2019_08_01.tiff,train,0.0,0,True,-28,-440,2
Deforestation,,-3.51,-55.06,2019-07-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.06_-3.51_2019_07_01.tiff,train,0.0,0,True,-28,-440,2
Deforestation,,-3.51,-55.06,2018-06-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.06_-3.51_2018_06_01.tiff,train,0.0,0,True,-28,-440,2
Deforestation,,-3.33,-55.0,2019-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.00_-3.33_2019_08_01.tiff,train,0.0,0,True,-26,-440,4
Deforestation,,-3.33,-55.0,2017-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.00_-3.33_2017_08_01.tiff,train,0.0,0,True,-26,-440,4
Deforestation,,-3.33,-55.0,2021-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.00_-3.33_2021_08_01.tiff,train,0.0,0,True,-26,-440,4
Deforestation,,-3.33,-55.0,2021-05-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.00_-3.33_2021_05_01.tiff,train,0.0,0,True,-26,-440,4
Deforestation,,-3.33,-55.0,2018-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.00_-3.33_2018_08_01.tiff,train,0.0,0,True,-26,-440,4
Deforestation,,-3.33,-55.0,2017-07-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.00_-3.33_2017_07_01.tiff,train,0.0,0,True,-26,-440,4
Deforestation,,-3.33,-55.0,2020-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.00_-3.33_2020_08_01.tiff,train,0.0,0,True,-26,-440,4
Deforestation,,-3.33,-55.0,2019-07-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.00_-3.33_2019_07_01.tiff,train,0.0,0,True,-26,-440,4
Deforestation,,-3.33,-55.0,2018-06-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.00_-3.33_2018_06_01.tiff,train,0.0,0,True,-26,-440,4
Deforestation,,-3.33,-55.0,2020-06-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.00_-3.33_2020_06_01.tiff,train,0.0,0,True,-26,-440,4
Deforestation,,-3.33,-55.0,2016-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-55.00_-3.33_2016_08_01.tiff,train,0.0,0,True,-26,-440,4
Deforestation,,-3.65,-54.6,2018-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.60_-3.65_2018_08_01.tiff,train,0.0,0,True,-29,-436,0
Deforestation,,-3.65,-54.6,2017-07-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.60_-3.65_2017_07_01.tiff,train,0.0,0,True,-29,-436,0
Deforestation,,-3.65,-54.6,2017-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.60_-3.65_2017_08_01.tiff,train,0.0145721435546875,0,False,-29,-436,0
Deforestation,,-3.65,-54.6,2020-06-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.60_-3.65_2020_06_01.tiff,train,0.00750732421875,0,False,-29,-436,0
Deforestation,,-3.65,-54.6,2019-08-01,data/multiearth2023-dataset-final/forest_train/Deforestation_-54.60_-3.65_2019_08_01.tiff,train,0.001953125,0,False,-29,-436,0
